"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1853719315486482804","Wed Nov 06 05:15:28 +0000 2024","4","@kegblgnunfaedh Wapres gak ada apa apanya dibanding ini. Padahal Varel juga baru masuk politik dan banyak yg meragukan tapi jauuuuuh lebih baik dari Fufufafa","1854029812689756432","","kegblgnunfaedh","in","","0","1","0","https://x.com/paparafie/status/1854029812689756432","245574998","paparafie"
"1854029769903595621","Wed Nov 06 05:15:18 +0000 2024","0","Fufufafa kerjanya cuma bagi-bagi susu Mulu itu mah tugasnya ibu RT woy ....!","1854029769903595621","","","in","Indonesia","0","0","0","https://x.com/Abdullah_Hanaka/status/1854029769903595621","1599449396730826757","Abdullah_Hanaka"
"1854011227607110031","Wed Nov 06 05:15:05 +0000 2024","0","@jawafess Dia sedang melihat keadaan perpolitikan di Indonesia yg sedang carut marut gara2 fufufafa https://t.co/QpX5GcZatt","1854029715713269990","","jawafess","in","","0","1","0","https://x.com/DS_yantie/status/1854029715713269990","1374686160748830724","DS_yantie"
"1854029474024804496","Wed Nov 06 05:14:07 +0000 2024","3","Ngurus Koperasi Judol kah..?? Lumayan hasil kutipan setoran pajak dari bandar judi dititipkan ke koperasi Buat modal menuju 2029.. Budi Arie Fufufafa Mentri faksi Mulyono Projo #tangkapbudiarie https://t.co/iWnZCZKFHm","1854029474024804496","https://pbs.twimg.com/media/GbrV-jcbEAAtmVF.jpg","","in","Соловецкий район, Архангельска","0","0","3","https://x.com/BeYumoi/status/1854029474024804496","1603651337396555777","BeYumoi"
"1854029308098162879","Wed Nov 06 05:13:27 +0000 2024","0","semua putus semua tamat. apakah ini tanda tanda fufufafa akan dikudeta?","1854029308098162879","","","in","Noah Celcius.","0","2","0","https://x.com/vCelcius/status/1854029308098162879","3256443702","vCelcius"
"1854029133569048951","Wed Nov 06 05:12:46 +0000 2024","0","kuncinya di Pennsylvania Michigan sama Wisconsin aja nih https://t.co/ukjHPDMIU5","1854029133569048951","https://pbs.twimg.com/media/GbrVq_wawAABbqh.jpg","","in","texas","0","0","0","https://x.com/initialb0007/status/1854029133569048951","1760643713523703808","initialb0007"
"1853398553206599906","Wed Nov 06 05:12:34 +0000 2024","0","@kardiman2000 @GoodNewsJurnal Sblm gulung yg lain berani gak gulung si fufufafa","1854029083065418039","","kardiman2000","in","","0","0","0","https://x.com/sukur123456/status/1854029083065418039","1671475355616673792","sukur123456"
"1853733997269913661","Wed Nov 06 05:11:40 +0000 2024","1","@democrazymedia Pakar Intelijen atau sahabat Fufufafa ?","1854028859597103217","","democrazymedia","in","Jakarta","0","0","0","https://x.com/repoeblikan/status/1854028859597103217","280298505","repoeblikan"
"1854028806098706497","Wed Nov 06 05:11:28 +0000 2024","255","Wapres tak memberi sambutan. Ia hanya perlu bagi-bagi susu hingga pemilu mendatang. Fufufafa adalah masa depan bangsa!","1854028806098706497","","","in","Jakarta Selatan, DKI Jakarta","3","16","97","https://x.com/denismalhotra/status/1854028806098706497","478829168","denismalhotra"
"1854028750314487887","Wed Nov 06 05:11:14 +0000 2024","0","Kerjo penak yo ngene iki https://t.co/o5H0gkyCOE","1854028750314487887","https://pbs.twimg.com/media/GbrVUPtbIAAL1xn.jpg","","in","","0","0","0","https://x.com/FachSetiawan/status/1854028750314487887","1118577011969052672","FachSetiawan"
"1853414678724227073","Wed Nov 06 05:11:12 +0000 2024","0","@inez09082000 GIBRAN/fufufafa(08975028233)...SAKIT JIWA/PSIKOPAT BISA TENANG JK..KONSUMSI OBAT MANIAKKK...BOKEP PENDD.KAN HANYA..SMP TERINDIKASI...NARKOBA MODAL..PENCITRAAN OTAKK..ZONKKK WAPRES....Indonesia...???!!! Mmng RAKYAT Indonesia...CHINA2 PENJAJAH..N BUZZER2RP...???!!!","1854028738801070322","","inez09082000","in","","0","0","0","https://x.com/IndiMaryono/status/1854028738801070322","1281630982538276864","IndiMaryono"
"1853821645590589631","Wed Nov 06 05:03:25 +0000 2024","0","@H4T14K4LN4L42 @gibran_tweet @prabowo Pencitraan Mulu apes apes negara diisi anak kosong fufufafa rakyat disuruh ngemis ya hancur msa depan","1854026780279210072","","H4T14K4LN4L42","in","","0","0","0","https://x.com/N_Vanvan22/status/1854026780279210072","1615477539585261572","N_Vanvan22"
"1853793343081508887","Wed Nov 06 05:02:41 +0000 2024","0","@PDemokrat Fufufafa and the Gang","1854026597038498000","","PDemokrat","in","","0","0","0","https://x.com/TheoSamtora/status/1854026597038498000","1604148292023377921","TheoSamtora"
"1853648099941798165","Wed Nov 06 05:02:18 +0000 2024","0","@Rizieq_Sangean ini sekte FUFUFAFA MENCRET ekkekekeke","1854026500628226215","","Rizieq_Sangean","in","","0","0","0","https://x.com/jihanChantik99/status/1854026500628226215","1624664720816087040","jihanChantik99"
"1853733997269913661","Wed Nov 06 05:02:01 +0000 2024","4","@democrazymedia Bodo amat pak. .Pak wo mau kemana kek gw kagak peduli Yg penting anak bini gw bisa makan kenyang dan anak gw sekolah nya lancar ....tidur nyenyak...udah Alhamdulillah Mau si fufufafa yg jadi presiden..gw kagak peduli..siapa pun yg jadi penguasa kagak ngaruh sama Ekonomi gw","1854026430641836527","","democrazymedia","in","DKI Jakarta, Indonesia","0","7","1","https://x.com/erikhansa78/status/1854026430641836527","905448274902925312","erikhansa78"
"1854026428754645084","Wed Nov 06 05:02:01 +0000 2024","0","Hahaha ganyang fufufafa","1854026428754645084","","","in","","0","0","0","https://x.com/khoiriak/status/1854026428754645084","2455773918","khoiriak"
"1853785250947850687","Wed Nov 06 05:02:00 +0000 2024","0","@akuratco Lanjut fufufafa juga bu","1854026422874169433","","akuratco","in","","0","0","0","https://x.com/Black4715Id/status/1854026422874169433","1178581333750059008","Black4715Id"
"1854026415467028840","Wed Nov 06 05:01:58 +0000 2024","2","Kagak yg bener faktanya Indon kagak maju krna Lo lo pada milih Mulyono tolol lanjut fufufafa","1854026415467028840","","","in","","0","0","1","https://x.com/MerlinDish/status/1854026415467028840","1199067013861085185","MerlinDish"
"1853966481295650899","Wed Nov 06 05:01:52 +0000 2024","6","@mas_veel OTAKNYA KOSONG ( KOPONG ) Wakil presiden : FUFUFAFA..","1854026391307874363","","mas_veel","in","","0","0","0","https://x.com/theband41453401/status/1854026391307874363","1603598896185253889","theband41453401"
"1854022077923361235","Wed Nov 06 05:01:51 +0000 2024","0","@Dennysiregar7 Ntr ada yg marah para penyembah boneka fufufafa","1854026386283135365","","Dennysiregar7","in","","0","0","0","https://x.com/Iswadi84880068/status/1854026386283135365","1420003350913818627","Iswadi84880068"
"1853809413557035387","Wed Nov 06 05:01:25 +0000 2024","0","@Whisteuria Enak banget jadi lupa fufufafa mau juga","1854026278116135200","","Whisteuria","in","I, Kissy Fawn.","0","1","0","https://x.com/EtchedPoem/status/1854026278116135200","3254384168","EtchedPoem"
"1854025764595023915","Wed Nov 06 05:01:02 +0000 2024","0","Benci bgt gw ma penikmat boruto yg annoying termasuk fufufafa","1854026182066688447","","Blessings2090","in","","0","0","0","https://x.com/Blessings2090/status/1854026182066688447","980168226","Blessings2090"
"1853990739547423014","Wed Nov 06 05:00:59 +0000 2024","0","@Nuraxc @tanyarlfes padahal bukan fufufafa","1854026168841986470","","Nuraxc","in","Fast Respon via Whatsapp →","0","0","0","https://x.com/cuydigital/status/1854026168841986470","1559963413240958976","cuydigital"
"1853801945397383365","Wed Nov 06 05:00:48 +0000 2024","0","@democrazymedia Numpang lewat saja aku sambil ngikik siang....Ting kosong nyaring bunyinya otak kosong otak nyaa fufufafa....","1854026122310357315","","democrazymedia","in","","0","0","0","https://x.com/andywij47013495/status/1854026122310357315","1651073526525485056","andywij47013495"
"1854026077167054881","Wed Nov 06 05:00:37 +0000 2024","44","Dungu itu bukan tentang orang. Dungu itu kegagalan berfikir runtut. Orang Dungu orang yang melanggar aturan berfikir. Kedunguan itu hak setiap orang. Contoh orang dungu : Fufufafa Wapresnya kaum 58.... #AnakAbah https://t.co/rX0xsiU0D8","1854026077167054881","https://pbs.twimg.com/ext_tw_video_thumb/1854026034716516352/pu/img/upLIBQkJf9TGx-YZ.jpg","","in","Indonesia","1","0","22","https://x.com/yaniarsim/status/1854026077167054881","929287558281830400","yaniarsim"
"1854022077923361235","Wed Nov 06 04:59:43 +0000 2024","0","@Dennysiregar7 Hehehe hehehe mari kita fufufafa aja","1854025850360156311","","Dennysiregar7","in","","0","0","0","https://x.com/LinaGaringging4/status/1854025850360156311","831116658966044677","LinaGaringging4"
"1853756120411852967","Wed Nov 06 04:48:08 +0000 2024","0","@ShenoWirang Dia wapres jabatan lu apa pengangguran Wapres berprestasi cari aja di fufufafa","1854022935562101064","","ShenoWirang","in","yogjakarta","0","0","0","https://x.com/badak48/status/1854022935562101064","406047179","badak48"
"1853720122873299220","Wed Nov 06 04:47:54 +0000 2024","0","@yaniarsim Akun fufufafa mau ditersangkakan apa woi. Wong edan","1854022876166509052","","yaniarsim","in","","0","0","0","https://x.com/ArisandiRoberto/status/1854022876166509052","1603668632717824001","ArisandiRoberto"
"1854011636555907540","Wed Nov 06 04:46:42 +0000 2024","1","@SeriDianawati Itu kan cuma permainan ala Fufufafa. Mana peduli rakyat kecil. Yg pntg bg pemanfaat peluang impor.mrk bs cuan gede","1854022576219226489","","SeriDianawati","in","Semarang, Indonesia","0","1","0","https://x.com/syahirularif/status/1854022576219226489","112049860","syahirularif"
"1853312720424329282","Wed Nov 06 04:46:42 +0000 2024","0","@DokterTifa Lebih serem boneka anabel boneka chuki apa BONEKA PSIKOPAT FUFUFAFA","1854022574583554409","","DokterTifa","in","","0","0","0","https://x.com/BOLA_DUNIA7/status/1854022574583554409","4642856857","BOLA_DUNIA7"
"1854022546225836339","Wed Nov 06 04:46:35 +0000 2024","0","wowo edisi campus tour kh?! btw bawa fufufafa gag?","1854022546225836339","","","in","West Java, Indonesia","0","1","0","https://x.com/hanipwelah/status/1854022546225836339","1433013535466950669","hanipwelah"
"1853831724595355912","Wed Nov 06 04:46:23 +0000 2024","5","@geloraco Tangkap saja dulu... Kalau Tom lembong dibuat demikian kenapa dia tidak... Salam buat pembela fufufafa..","1854022495399281070","","geloraco","in","","0","0","1","https://x.com/nasution_b1746/status/1854022495399281070","1679382983512559623","nasution_b1746"
"1854022322828841076","Wed Nov 06 04:45:42 +0000 2024","0","anjinggggg kuliah diliatin fufufafa https://t.co/xE3m5Lkr0p","1854022322828841076","https://pbs.twimg.com/media/GbrPeP9bIAALCdi.jpg","","in","","0","1","0","https://x.com/hillarioous/status/1854022322828841076","1266284582820671490","hillarioous"
"1850544153232634257","Wed Nov 06 04:44:27 +0000 2024","0","@BosPurwa @prabowo @NajwaShihab .. Ternak @fufufafa banyak yg baru netes... Sungguh mengerikan...","1854022007354249360","","BosPurwa","in","","0","0","0","https://x.com/BinyoHexa/status/1854022007354249360","939546179838255104","BinyoHexa"
"1853982543550521571","Wed Nov 06 04:43:15 +0000 2024","2","@JhonSitorus_18 fufufafa adalah jatidirinya","1854021706110877700","","JhonSitorus_18","in","","0","0","0","https://x.com/yoghafoto/status/1854021706110877700","284283807","yoghafoto"
"1854015929291846018","Wed Nov 06 04:43:02 +0000 2024","2","@Gank_Of_Petojo Jangan kasih liat fufufafa ","1854021650406076687","","Gank_Of_Petojo","in","","0","1","0","https://x.com/blank0429/status/1854021650406076687","2908675710","blank0429"
"1853655715816280085","Wed Nov 06 04:42:40 +0000 2024","0","@KemensetnegRI Klo gk bagi² Susu bagi² makan gratis sama anak SD cuma ini yg bisa di kerjakan oleh wapres Fufufafa apaa salah negara ini sehingga dapat pemimpn model gini..","1854021557645164631","","KemensetnegRI","in","","0","0","0","https://x.com/jaga_jarakk/status/1854021557645164631","1215293490533294080","jaga_jarakk"
"1853863106608513142","Wed Nov 06 04:41:32 +0000 2024","0","@tekarok007 Fufufafa dibela Org budi arie ya org mulyono lah. Yg angkat budi arie kan mulyono. Bela trs sampai dpt jabatab bong","1854021274227642490","","tekarok007","in","","0","0","0","https://x.com/bonjurno31/status/1854021274227642490","80983890","bonjurno31"
"1854021092291276907","Wed Nov 06 04:40:49 +0000 2024","0","Gak ada bedanya lu sama fufufafa bang. Sama2 pelecehan ke cewek. Malah jd bahan olokan lagi bukan di stop.","1854021092291276907","","","in","","0","0","0","https://x.com/charles_harlio/status/1854021092291276907","1806328996810100736","charles_harlio"
"1854020942642778369","Wed Nov 06 04:40:13 +0000 2024","0","WTS WTB READY WEEKEND APLIKASI PREMIUM MURAH DAN BERGARANSI BSTATION CANVA CAPCUT CHATGPT DISNEY HBOGO IQIYI NETFLIX PRIME VIDIO VIU VISION WETV YOUTUBE ️ https://t.co/HSr7CbcsBs P Diddy Fufufafa Kaesang Nurul Mega Bobby Presiden Abidzar #zonauang #zonajajan #TimnasDay https://t.co/R47sxuBWny","1854020942642778369","https://pbs.twimg.com/media/GbrOOEEaMAAd1w8.jpg","","in","","0","0","0","https://x.com/cathuarina/status/1854020942642778369","863745683920011265","cathuarina"
"1854020818336104667","Wed Nov 06 04:39:43 +0000 2024","0","10 TAHUN MULYONO JOKOWI PDIP MEGA PUAN LUHUT DAN KRONINYA BERPESTA PORA MERUSAK MEMISKINKAN MEMBODOHI MENIPU DAN MEMBANGKRUTKAN RAKYAT KECIL DAN NKRI. MEREKA MASIH BERNAFSU UNTUK TERUS MERUSAK NKRI DENGAN MENGGUNAKAN GENK FUFUFAFA GIBRAN .","1854020818336104667","","","in","","0","0","0","https://x.com/meQJontor/status/1854020818336104667","1846337756420886528","meQJontor"
"1854014105134506338","Wed Nov 06 04:31:05 +0000 2024","1","@investorgabut Gw mimpi sebaliknya bang...Kamala sama fufufafa yg menang..","1854018643555938755","","investorgabut","in","Jakarta Capital Region","0","0","0","https://x.com/KsatriaRinjani/status/1854018643555938755","996662969013493760","KsatriaRinjani"
"1851866232045342860","Wed Nov 06 04:30:58 +0000 2024","0","@avcd0cessy @PakarINTELek Hahahahaha ya itu loo tauu ya kan gua samain otak lo sama fufufafa alias gibran dongoooo ampe tulang2 ","1854018615647105366","","avcd0cessy","in","","0","1","0","https://x.com/allowballl/status/1854018615647105366","1675371707027316736","allowballl"
"1853971611894038765","Wed Nov 06 04:30:48 +0000 2024","2","@innovacommunity Alhamdulillah https://t.co/slwnOXnmPn","1854018573745922404","https://pbs.twimg.com/media/GbrMDBsaQAELJ6g.jpg","ibnux","in","Data Center, Singapore","1","0","0","https://x.com/ibnux/status/1854018573745922404","20653807","ibnux"
"1853982543550521571","Wed Nov 06 04:30:20 +0000 2024","0","@JhonSitorus_18 Saya buka acara ini.. sekian Wassalam Fufufafa ","1854018455340765339","","JhonSitorus_18","in","","0","0","0","https://x.com/yu___ana/status/1854018455340765339","1826490715880484864","yu___ana"
"1853801945397383365","Wed Nov 06 04:30:12 +0000 2024","0","@democrazymedia Gak bisa omon omon keknya mending fufufafa suruh datang ","1854018420721025438","","democrazymedia","in","Bukit Timah, Singapore","0","0","0","https://x.com/JoshuaImanuel08/status/1854018420721025438","1671080784072183809","JoshuaImanuel08"
"1853995742257684543","Wed Nov 06 04:30:06 +0000 2024","0","@ARSIPAJA Inilah effect penyembah fufufafa ..knp kaum 58% ini mkn kelihatan kualitas nya kosong ..jgn kebanyakn mkn uang setan biar ga ikutan bodoh kaya fufufafa ","1854018397094527269","","ARSIPAJA","in","","0","0","0","https://x.com/Ginakyo2/status/1854018397094527269","1605141843544801280","Ginakyo2"
"1853979069706305617","Wed Nov 06 04:29:22 +0000 2024","0","@SantorinisSun Secara kuantitas sih emang Mayoritas. Tapi secara kualitas jelas Fufufafa ","1854018214507974867","","SantorinisSun","in","Earth.","0","0","0","https://x.com/Adennybroos/status/1854018214507974867","1580310534163169280","Adennybroos"
"1853971611894038765","Wed Nov 06 04:29:06 +0000 2024","6","@innovacommunity Bismillah jadi Alphard https://t.co/6OqfCT7wHE","1854018144068948100","https://pbs.twimg.com/media/GbrLrMKaoAAY21P.jpg","innovacommunity","in","Data Center, Singapore","0","3","1","https://x.com/ibnux/status/1854018144068948100","20653807","ibnux"
"1853697588144287791","Wed Nov 06 04:28:47 +0000 2024","1","@Lembayung071 @VeronicaKoman @gibran_tweet Cinta Fufufafa Agak larn emang ibu² satu ini . .","1854018064330916112","","Lembayung071","in","Mataram Nusa Tenggara Barat ","0","1","0","https://x.com/Angger_Ldgw/status/1854018064330916112","310907035","Angger_Ldgw"
"1853995742257684543","Wed Nov 06 04:28:01 +0000 2024","0","@ARSIPAJA Ngomong apa se RK ...knp dia mkn kesini mkn kosong yaa....ga ada yg berbobot ..ikutan otak kosong fufufafa","1854017870864531477","","ARSIPAJA","in","","0","0","0","https://x.com/Ginakyo2/status/1854017870864531477","1605141843544801280","Ginakyo2"
"1854017818788004273","Wed Nov 06 04:27:48 +0000 2024","6","Soal Akhlak entah Allah mana yang disembah https://t.co/cE2irdyCNi","1854017818788004273","https://pbs.twimg.com/media/GbrLYFabEAA-jCL.jpg","","in","Data Center, Singapore","0","1","2","https://x.com/ibnux/status/1854017818788004273","20653807","ibnux"
"1853629707759284289","Wed Nov 06 04:26:43 +0000 2024","0","@akbarfaizal68 @prabowo Sdh biasa beliau berpidato berapi² mengelegar. Tapi kenyataan org sekitarnya ttp sj lingkar mulyono. Dan gerak fufufafa makin hari makin gesit bisa² presiden kalah pamor kalah popularitas. 2029 berasa spt esok lusa minggu depan atau bulan depan.⁉️","1854017544811856348","","akbarfaizal68","in","","0","0","0","https://x.com/rijoel_chan/status/1854017544811856348","487229962","rijoel_chan"
"1853473567230607582","Wed Nov 06 04:25:39 +0000 2024","0","@elisa_jkt Islam itu membela kebenaran dari siapapun klo benar dibela meski bukan beragama islam begitupula sebaliknya jika salah harus ditentang dari apapun agamanya meski dari yg beragama islam. Mulyono dan fufufafa itu KTP nya islam tapi ditentang karena kesalahannya jelas.","1854017275071955327","","elisa_jkt","in","","0","0","0","https://x.com/suwito_abdullah/status/1854017275071955327","786818570814562304","suwito_abdullah"
"1853801945397383365","Wed Nov 06 04:25:28 +0000 2024","0","@democrazymedia Kayak manuk kayak ga punya manuk. Ga menggairahkan. Wapres apa ini Kok bodoh yg milih fufufafa ini.","1854017232680128657","","democrazymedia","in","Romania","0","0","0","https://x.com/avadaakedavrae/status/1854017232680128657","1450367660231852035","avadaakedavrae"
"1854004847642865725","Wed Nov 06 04:24:18 +0000 2024","2947","@graphicalhazard amrik otw punya fufufafa versi mereka sendiri","1854016937359188293","","graphicalhazard","in","In your phone","27","4","140","https://x.com/tilehopper/status/1854016937359188293","1249662133916192768","tilehopper"
"1853966679375585712","Wed Nov 06 04:23:57 +0000 2024","1","@blank0429 Fufufafa penggemar susu gantung dua hingga sekarang hobi bagi bagi susu..","1854016850994352461","","blank0429","in","Соловецкий район, Архангельска","0","0","0","https://x.com/BeYumoi/status/1854016850994352461","1603651337396555777","BeYumoi"
"1853779741674725613","Wed Nov 06 04:23:32 +0000 2024","13","@realDonaldTrump @BudiBukanIntel Fufufafa: Milk American Great Again!!!! https://t.co/hCR3LGoXaD","1854016743125217757","https://pbs.twimg.com/media/GbrKZj0boAAk9AY.jpg","realDonaldTrump","in","West Sumatra, Indonesia","0","0","0","https://x.com/vickyelkhaer/status/1854016743125217757","1639514300686692354","vickyelkhaer"
"1853636092177904020","Wed Nov 06 04:23:31 +0000 2024","3","@ryu_santos1978 @syaharbanu_ Muka lo mirip fufufafa","1854016738599522360","","ryu_santos1978","in","","0","0","0","https://x.com/denisedarl/status/1854016738599522360","765957050677522432","denisedarl"
"1853762336370332066","Wed Nov 06 04:23:30 +0000 2024","0","@Duren___ Klo mode fufufafa sajak pun dia buat.","1854016735739011133","","Duren___","in","","0","0","0","https://x.com/madooasli/status/1854016735739011133","2525094465","madooasli"
"1853265190168723859","Wed Nov 06 04:22:31 +0000 2024","0","@pak_elon @jokowi @prabowo Bencana Indonesia itu adanya disini. https://t.co/ICYXEqsKui","1854016488400891980","https://pbs.twimg.com/media/GbrKK4caEAAuZtl.jpg","pak_elon","in","","0","1","0","https://x.com/Shofia_Labora/status/1854016488400891980","1603515715889139712","Shofia_Labora"
"1854016416460251305","Wed Nov 06 04:22:14 +0000 2024","1","FUFUFAFA pemakan babi? atau memang dia BABI ? https://t.co/rtU8OX6sGg","1854016416460251305","https://pbs.twimg.com/media/GbrJzgLacAAjJGd.jpg","","in","Bumi Datar, Bulat, Terserah","0","0","0","https://x.com/RAryaBaribin/status/1854016416460251305","521239026","RAryaBaribin"
"1853052638520308080","Wed Nov 06 04:22:04 +0000 2024","0","@criticast_ @askingnya @CNNIndonesia mungkin liat muka fufufafa","1854016373837701482","","criticast_","in","Shinjuku-ku, Tokyo","0","0","0","https://x.com/seiji240101/status/1854016373837701482","1628055340582592515","seiji240101"
"1854016333274624319","Wed Nov 06 04:21:54 +0000 2024","14","Itulah kenapa Power is Power itu beneran nyata. Sama-sama nerima duit judol diperiksa juga faktanya sangat nyata tapi karena para artis keparat itu punya power yang lebih gede dari sadbor ya mereka bisa melenggang bebas plus akhirnya mereka mepetin si wowo dan fufufafa. Damn","1854016333274624319","","","in","Sant'Agata Bolognese, Emilia R","0","0","3","https://x.com/bibi__setantahu/status/1854016333274624319","367703334","bibi__setantahu"
"1853801945397383365","Wed Nov 06 04:21:40 +0000 2024","0","@democrazymedia fufufafa emang punya isi?","1854016275393151036","","democrazymedia","in","X","0","1","0","https://x.com/dj_embuts/status/1854016275393151036","1496496941332516864","dj_embuts"
"1853988877880734013","Wed Nov 06 04:20:54 +0000 2024","0","@blontankpoer Ujung2nya minta jokowi lg jokowi lg yg ngangkat noh jkt juga... pdhl KMP saling tikam soal isu fufufafa. Di pikir kita gk tau itu elite kmp sendiri yang hembus2kan","1854016080869728351","","blontankpoer","in","nowhere","0","0","0","https://x.com/RioKunantiko/status/1854016080869728351","98621325","RioKunantiko"
"1853689787154411709","Wed Nov 06 04:20:25 +0000 2024","0","@UmarSyadatHsb__ hasil reformasi dapet menantu diktator sama fufufafa...","1854015960136790177","","UmarSyadatHsb__","in","","0","0","0","https://x.com/NurmansyahAff/status/1854015960136790177","1603578809340481537","NurmansyahAff"
"1853762336370332066","Wed Nov 06 04:19:44 +0000 2024","0","@Duren___ Jangan diundang lah utk pembukaan. Undang aja ketua MUI atau Menteri Agama. Jangan kasih panggung tuh fufufafa","1854015788925231390","","Duren___","in","","0","0","0","https://x.com/PakDheGondrong/status/1854015788925231390","509930026","PakDheGondrong"
"1853975382720143858","Wed Nov 06 04:19:20 +0000 2024","14","@yaniarsim @gibran_tweet Sekedar utk kata sambutan yg smart aj ga mampu apalagi isi otaknya. FUFUFAFA PSIKOPAT SABU","1854015688433906059","","yaniarsim","in","Jakarta Capital Region, Indone","0","1","1","https://x.com/AkalSehat2024/status/1854015688433906059","1690376641263099905","AkalSehat2024"
"1853982543550521571","Wed Nov 06 04:19:09 +0000 2024","2","@Anwar6993312370 @WouldnEyes51927 @JhonSitorus_18 Pendukung Fufufafa nimbrung... Emang siapa yg ajak lu LONGOR ? ","1854015641554149682","","Anwar6993312370","in","","0","1","0","https://x.com/mangunsong63/status/1854015641554149682","1277028104330862594","mangunsong63"
"1853725601313816881","Wed Nov 06 04:19:02 +0000 2024","0","@narkosun Takut ditanya soal FUFUFAFA","1854015613699752289","","narkosun","in","","0","0","0","https://x.com/YoyokSub0302/status/1854015613699752289","1681216695472656384","YoyokSub0302"
"1853978522299387972","Wed Nov 06 04:18:48 +0000 2024","1","@PancaNada @tempodotco @pramonoanung Fufufafa dong","1854015553029247365","","PancaNada","in","Grindelwald, Switzerland","0","0","0","https://x.com/PenculikBangsat/status/1854015553029247365","164370154","PenculikBangsat"
"1854006848191598601","Wed Nov 06 04:18:20 +0000 2024","0","@tokyersen mmaksudnya fufufafa di bawah ac ","1854015436138147845","","tokyersen","in","Indonesia","0","1","0","https://x.com/aiueimmm/status/1854015436138147845","246170191","aiueimmm"
"1854015317145686472","Wed Nov 06 04:17:52 +0000 2024","0","Fufufafa gak bisa ngomong lah...mesti ngomong apa dia gak tau G","1854015317145686472","","","in","","0","0","0","https://x.com/Nurlela91347191/status/1854015317145686472","1783819955424862208","Nurlela91347191"
"1853719315486482804","Wed Nov 06 04:17:34 +0000 2024","0","@kegblgnunfaedh Fufufafa gak bisa belajar public speaking dari dia kah ?","1854015244793978972","","kegblgnunfaedh","in","East Java, Indonesia","0","0","0","https://x.com/premedievaltask/status/1854015244793978972","586489415","premedievaltask"
"1853994394753568865","Wed Nov 06 04:17:15 +0000 2024","0","@merapi_uncover Ini bukan sampah tapi patung...","1854015161897742765","","merapi_uncover","in","","0","0","0","https://x.com/LagiPitung/status/1854015161897742765","1664889037944127489","LagiPitung"
"1853791525777330490","Wed Nov 06 04:15:51 +0000 2024","0","@xquitavee Nenek bujer mulyono bapak fufufafa. Semangat pak presiden prabowo jangan takut ama keluarga fufufafa","1854014810335424842","","xquitavee","in","","0","1","0","https://x.com/thewixbram/status/1854014810335424842","72247362","thewixbram"
"1853821645590589631","Wed Nov 06 04:15:18 +0000 2024","0","@H4T14K4LN4L42 @gibran_tweet @prabowo tentunya fufufafa suka yg syahrini https://t.co/Hloe5X0KCT","1854014672334463173","https://pbs.twimg.com/media/GbrIhPKawAAdIbw.jpg","H4T14K4LN4L42","in","","0","0","0","https://x.com/PembuatSistem/status/1854014672334463173","1575821812231196672","PembuatSistem"
"1853801945397383365","Wed Nov 06 04:13:58 +0000 2024","0","@KamelNeneknenek @democrazymedia Semua bacoot fufufafa balik ke dia LG ","1854014337708691645","","KamelNeneknenek","in","","0","0","0","https://x.com/Ginakyo2/status/1854014337708691645","1605141843544801280","Ginakyo2"
"1854014186474664168","Wed Nov 06 04:13:22 +0000 2024","0","Sdh kosong ndak bs apa2. Hadehhhh...dosa apa negeri ini bs punya wapres si fufufafa.","1854014186474664168","","","in","Jambi","0","0","0","https://x.com/Ishomuddin2/status/1854014186474664168","522033307","Ishomuddin2"
"1854014180875235739","Wed Nov 06 04:13:21 +0000 2024","0","oalah pantesan ae haaland amburadul total tadi malem wong ternyata yang main fufufafa ","1854014180875235739","","","in","Estadio Santiago Bernadya","0","0","0","https://x.com/G4C0AN/status/1854014180875235739","1693119693824126977","G4C0AN"
"1854009975594754265","Wed Nov 06 04:13:11 +0000 2024","0","@samsul_fufufafa Benar","1854014138672103540","","samsul_fufufafa","in","imamnya @tucarino_","0","0","0","https://x.com/KemenperinRI/status/1854014138672103540","1030789552867139584","KemenperinRI"
"1854014069533290681","Wed Nov 06 04:12:54 +0000 2024","0","Sebagai rakyat indonesia kami merasa MALU mempunyai wapres berotak KOSONG.Fufufafa.","1854014069533290681","","","in","","0","0","0","https://x.com/7marganaMargo/status/1854014069533290681","4157885538","7marganaMargo"
"1853376446401830996","Wed Nov 06 04:12:50 +0000 2024","0","@BudiBukanIntel kakak aslab labkomku putar video ayo ganyang fufufafa di smart tv lab yang segede gaban itu","1854014052353397068","","BudiBukanIntel","in","","0","0","0","https://x.com/silvesterliebe/status/1854014052353397068","1428703407796146185","silvesterliebe"
"1851283108441833579","Wed Nov 06 04:12:39 +0000 2024","0","@Fortised @crumblve Aku bawa warga fufufafa nih.","1854014006002061403","","Fortised","in","M, Gelael Wilson. ","0","1","0","https://x.com/Edshaversk/status/1854014006002061403","1779820798972420096","Edshaversk"
"1853955947187908780","Wed Nov 06 04:12:20 +0000 2024","0","@pandunap Bener sih setuju.. Ganyang fufufafa ndu","1854013927971287265","","pandunap","in","Kota Bandung, Jawa Barat","0","1","0","https://x.com/penikmatwfa/status/1854013927971287265","208444540","penikmatwfa"
